case_id,court_id,case_type,filed_date,disposed_date,status,reported_days
003575,08,Criminal,09/08/2024,23/11/2024,DISPOSED,106
004713,10,Civil,30/12/2025,15/06/2026,disposed,167
001395,03,criminal,16/11/2024,03/06/2025,disposed,-
001400,09,Yth,28/03/2025,04/10/2025,disposed,190
002789,07,Family ,19/10/2024,,Active,
003771,08,Crim,17/11/2024,02/09/2025,Disposed,289
003549,10,civil,20/03/2026,,active,
004295,09,CRIMINAL,10/01/2026,11/05/2026,Disposed,121
003708,10,Family ,05/04/2025,03/08/2025,disposed,120
001415,11,Criminal,28/02/2026,12/05/2026,DISPOSED,73
001677,12,youth,17/09/2024,23/01/2025,DISPOSED,128
002426,10,Yth,22/06/2026,,Active ,
004030,10,criminal,14/12/2025,22/01/2026,DISPOSED,39
001095,05,CIVIL,07/09/2024,14/04/2025,DISPOSED,219
001135,07,criminal,10/06/2026,,ACTIVE,
003413,04,Family ,09/09/2025,08/06/2026,Disposed,272
002801,05,Family ,13/10/2024,20/05/2025,disposed,219
004734,07,family,29/10/2025,18/12/2025,DISPOSED,50
004408,12,CIVIL,02/01/2026,,Active,
001094,09,CIVIL,03/06/2026,,ACTIVE,
004141,11, Civil,02/10/2025,10/05/2026,disposed,220
001245,03,Family Court,29/06/2025,02/10/2025,disposed,95
002251,06,FAMILY,05/05/2026,,Active ,
002593,09,Fam,20/11/2025,,ACTIVE,
003176,11,youth,14/10/2025,12/12/2025,disposed,59
003857,07,Fam,09/05/2026,,Active ,
001434,03,Criminal ,05/04/2025,11/08/2025,DISPOSED,128
001123,01,FAMILY,27/08/2025,,Active,
003291,06,CRIMINAL,31/12/2024,24/05/2025,disposed,144
004075,07,Civil,13/07/2024,13/10/2025,disposed,457
002847,10,criminal,19/08/2024,22/09/2024,DISPOSED,34
004990,07,CIVIL,28/10/2025,22/02/2026,Disposed,117
004654,12,Criminal,15/04/2026,,Active,
002108,11,Youth,28/01/2025,10/05/2025,DISPOSED,102
003228,01,criminal,04/04/2025,02/07/2025,disposed,89
001368,08,youth,09/12/2024,18/03/2025,DISPOSED,99
001338,09,Civil,20/03/2026,08/08/2026,Disposed,141
003749,07,Criminal,28/10/2025,26/06/2026,DISPOSED,241
004079,07,YOUTH,08/02/2025,07/09/2025,Disposed,211
002104,12,Criminal ,16/08/2025,25/09/2025,DISPOSED,40
001230,05,Yth,24/03/2026,,Active,
004310,05,family,11/07/2025,,ACTIVE,
003717,11,Family Court,21/08/2024,14/03/2025,Disposed,205
003935,10,Crim,23/02/2026,15/07/2026,DISPOSED,142
002501,02,Family ,02/02/2026,19/08/2026,Disposed,198
003456,09,civil,13/11/2025,01/03/2026,DISPOSED,108
002695,01,CRIMINAL,13/04/2025,13/10/2025,disposed,183
005013,05,CRIMINAL,03/09/2025,,Active ,
001320,02,family,14/12/2024,24/08/2025,Disposed,253
003768,09,civil,26/11/2024,14/05/2025,disposed,169
003384,07,criminal,09/04/2025,29/10/2025,DISPOSED,203
002133,01,civil,22/05/2025,30/08/2025,Disposed,100
001356,06,Family,08/11/2024,13/06/2025,Disposed,217
001111,09,Civil,26/06/2026,,Active,
002726,02,Civil,26/07/2024,05/04/2025,disposed,253
001277,08,criminal,17/10/2025,31/08/2026,DISPOSED,318
004003,02,civil,02/08/2024,03/03/2025,DISPOSED,213
004946,06,Family Court,05/07/2025,11/12/2025,Disposed,159
001010,07,Youth,26/03/2026,,Active,
001595,05,youth,02/09/2025,27/10/2025,disposed,55
002262,11,civil,06/07/2024,03/11/2024,Disposed,120
003642,06,Family,15/10/2024,26/03/2025,disposed,162
004149,09,Civil,06/12/2025,08/06/2026,Disposed,184
002672,02,family,18/08/2025,10/10/2025,Disposed,53
003789,11,Criminal,26/11/2024,08/05/2025,DISPOSED,163
002045,01,Civil,04/11/2025,18/01/2026,DISPOSED,75
001244,07,CIVIL,13/02/2026,03/06/2026,Disposed,110
004130,09,criminal,16/09/2024,10/12/2024,Disposed,85
004058,11,Family Court,04/05/2025,24/08/2025,disposed,112
003716,09,Fam,21/11/2025,,ACTIVE,
001737,11, Family,25/01/2026,,Active ,
005056,05,YOUTH,19/03/2025,19/05/2025,DISPOSED,61
001382,10,Criminal,02/08/2025,18/09/2025,DISPOSED,47
001523,11,Yth,21/04/2025,11/05/2025,disposed,20
003947,08,criminal,03/02/2026,10/07/2026,Disposed,157
004755,08, Civil,06/08/2025,28/04/2026,disposed,265
004278,12,Civil,20/04/2025,11/07/2025,disposed,82
002372,08,family,18/07/2024,22/12/2024,disposed,157
004543,06,family,07/01/2026,06/07/2026,disposed,  180  
002649,08,Yth,16/04/2026,15/08/2026,disposed,121
002853,08,Youth,01/12/2024,13/09/2025,DISPOSED,286
004632,12,Criminal,09/09/2025,,Active,
001174,09, Civil,25/11/2025,,ACTIVE,
003236,04,Family,04/04/2026,,Active ,
001506,07,Family Court,07/04/2026,,Active ,
005078,09,youth,27/11/2024,03/02/2025,disposed,68
001821,09,Family,22/08/2024,07/12/2024,disposed,107
002952,10,Crim,25/09/2024,22/02/2025,disposed,150
001555,02,YOUTH,23/11/2024,21/01/2025,disposed,59
004564,09, Family,08/10/2025,27/03/2026,DISPOSED,170
003274,11,Youth ,10/11/2025,05/04/2026,Disposed,146
002223,08,FAMILY,09/05/2025,17/05/2026,DISPOSED,373
003737,10,Yth,19/11/2025,11/03/2026,Disposed,N/A
004558,07,Fam,06/08/2024,,ACTIVE,
002083,12,civil,03/11/2024,,active,
002146,03,Crim,27/12/2024,08/04/2025,DISPOSED,102
003076,06,Criminal ,24/02/2026,,ACTIVE,
001200,05,CIVIL,17/05/2025,29/10/2025,disposed,165
005137,02,Family,27/04/2026,30/08/2026,disposed,125
001397,11,criminal,05/02/2026,23/06/2026,Disposed,138
001309,11, Civil,23/10/2025,23/05/2026,Disposed,N/A
001020,05,FAMILY,28/07/2024,26/06/2025,DISPOSED,333
003172,10,CRIMINAL,20/07/2024,21/12/2024,disposed,154
002354,08,Family,28/08/2025,,ACTIVE,
002084,05,Family ,21/12/2024,30/10/2025,Disposed,313
004580,09,Criminal ,30/10/2024,02/12/2024,Disposed,33
001493,08,Civil,07/08/2024,,ACTIVE,
002370,07,Criminal ,24/06/2025,29/10/2025,DISPOSED,127
005060,06,Criminal,05/10/2024,01/02/2025,disposed,119
004588,09,youth,11/09/2024,07/11/2024,disposed,57
003214,07,YOUTH,15/10/2025,12/03/2026,disposed,148
001808,08,Yth,17/11/2025,,Active,
004485,01,family,09/04/2026,,active,
001891,09,YOUTH,07/02/2025,20/03/2025,disposed,41
004731,02,CIVIL,21/08/2025,05/02/2026,DISPOSED,168
001933,03,Crim,06/10/2024,11/02/2025,disposed,128
003030,04,family,30/03/2026,,active,
001830,02,Crim,05/09/2025,26/10/2025,disposed,51
003612,10,Criminal ,31/10/2024,28/01/2025,DISPOSED,89
003017,07,Criminal ,08/02/2025,17/06/2025,DISPOSED,129
001281,01,Yth,23/02/2026,10/04/2026,disposed,46
003450,11,FAMILY,22/09/2025,10/03/2026,disposed,169
003733,12,family,09/05/2026,06/08/2026,Disposed,89
004669,12,Yth,10/03/2026,08/07/2026,disposed,120
002939,07,Criminal ,07/01/2026,,Active,
002969,05,Crim,12/07/2024,06/04/2025,disposed,268
002604,01,civil,16/06/2026,,active,
004865,07,CIVIL,29/08/2025,30/03/2026,DISPOSED,213
002802,02,criminal,24/06/2025,06/09/2025,disposed,74
003894,12, Family,08/07/2024,13/03/2025,Disposed,248
001563,12, Family,01/09/2024,,ACTIVE,
003350,06,CRIMINAL,06/06/2025,17/10/2025,DISPOSED,133
003992,04,Fam,24/10/2025,03/03/2026,DISPOSED,130
001390,03,Youth ,25/12/2024,28/01/2025,DISPOSED,N/A
003640,12,CIVIL,14/02/2025,07/06/2025,disposed,113
001670,12,CRIMINAL,07/04/2025,16/10/2025,DISPOSED,192
004535,12,family,09/01/2026,30/05/2026,Disposed,141
002106,01,youth,31/07/2024,06/10/2024,DISPOSED,67 
005076,10,CRIMINAL,12/10/2024,17/11/2024,DISPOSED,36
001288,07,Civil,04/07/2024,05/12/2024,Disposed,154
004020,03,Crim,12/10/2025,13/07/2026,DISPOSED,274
001009,04,Criminal,30/11/2025,07/05/2026,DISPOSED,158
004560,05,Criminal,14/05/2026,,Active,
004557,03,civil,21/09/2025,13/03/2026,Disposed,173
004047,04, Civil,25/10/2025,05/02/2026,Disposed,  103  
004066,01,CRIMINAL,24/07/2025,03/01/2026,disposed,N/A
003830,07,Crim,25/02/2026,11/08/2026,DISPOSED,167
002851,02,Yth,10/02/2026,24/05/2026,disposed,103
002957,10,Youth,11/11/2025,19/05/2026,DISPOSED,189
002385,02,Family Court,26/08/2025,06/11/2025,Disposed,72
001322,11,Yth,24/08/2025,01/01/2026,Disposed,130
001285,06,Youth,04/04/2026,15/08/2026,disposed,133
004124,07,Family Court,10/03/2025,31/07/2025,DISPOSED,143
002858,11,Criminal ,21/05/2026,,ACTIVE,
003421,04,Fam,01/09/2024,15/03/2025,disposed,195
001508,09,Family,07/06/2025,28/02/2026,disposed,266 
002073,12,Fam,06/10/2025,,Active,
003643,10,CRIMINAL,04/05/2025,24/07/2025,DISPOSED,81
001448,07,family,24/03/2025,22/06/2025,Disposed,90
003841,03,YOUTH,21/04/2026,29/06/2026,disposed,69
002350,02,CIVIL,21/06/2025,25/08/2025,DISPOSED,65
003055,10,civil,04/09/2024,09/03/2025,disposed,186
001262,07,Youth ,18/12/2024,18/02/2025,disposed,62
002431,06,civil,27/11/2024,23/03/2025,DISPOSED,-
004717,01,criminal,09/05/2025,25/07/2025,DISPOSED,77
003466,04,YOUTH,23/03/2025,,Active,
001596,07,YOUTH,15/10/2025,24/07/2026,disposed,282
003428,03,CRIMINAL,22/07/2025,27/11/2025,disposed,128
001647,05,Criminal,05/02/2026,,Active,
004346,11,CIVIL,20/05/2026,,Active,
002596,04, Family,05/07/2024,21/10/2024,Disposed,108
003381,10,YOUTH,19/12/2024,07/02/2025,disposed,50
004738,04,Family Court,18/03/2025,01/04/2026,disposed,379
004306,10,Yth,09/02/2026,31/03/2026,DISPOSED,50
002124,11,Criminal,05/06/2025,20/09/2025,DISPOSED,107
003564,04,civil,24/01/2026,26/02/2026,Disposed,33
001048,08,CIVIL,09/08/2024,15/05/2025,Disposed,279
003192,01,CRIMINAL,07/06/2025,12/09/2025,disposed,97
004330,08,Crim,15/11/2025,01/08/2026,DISPOSED,259
004733,12, Family,14/04/2025,13/07/2025,Disposed,90
002139,12,Criminal,26/04/2026,27/06/2026,Disposed,62
002653,03,criminal,04/11/2025,28/03/2026,Disposed,144
002812,06,CRIMINAL,04/02/2025,10/06/2025,Disposed,126
004924,01,Youth ,23/11/2025,14/03/2026,disposed,111
001556,01,family,12/05/2026,,ACTIVE,
003060,05,Fam,24/05/2025,20/08/2025,DISPOSED,88
003205,05,civil,15/08/2025,,ACTIVE,
001229,04,youth,24/11/2025,11/02/2026,disposed,79
004873,07,family,03/08/2025,,Active,
003718,05,Civil,22/10/2024,04/01/2025,disposed,74
003562,06,criminal,11/05/2026,,Active,
004131,05,civil,28/04/2026,,ACTIVE,
005171,12,Youth ,06/10/2025,27/12/2025,DISPOSED,82
005046,08,Criminal,19/06/2026,,Active,
003651,11,Crim,25/10/2025,08/12/2025,disposed,44
002746,99,CIVIL,05/01/2025,12/06/2025,DISPOSED,158
001753,07,Criminal ,20/05/2026,,Active ,
002402,04,Family Court,05/10/2025,05/03/2026,disposed,151
003242,03,CIVIL,17/03/2025,12/11/2025,Disposed,240
003216,03,CIVIL,01/06/2025,28/07/2025,Disposed,57
002004,03,CRIMINAL,12/03/2025,06/05/2025,Disposed,55
004855,02,Crim,24/09/2024,02/11/2024,Disposed,39
004967,07,Civil,27/05/2025,22/10/2025,DISPOSED,148
004820,10,YOUTH,12/07/2025,15/11/2025,Disposed,126
002029,10,civil,06/09/2024,04/12/2024,Disposed,89
002660,11,Criminal ,15/04/2026,,ACTIVE,
004653,12,Criminal ,24/04/2025,30/10/2025,disposed,189
001849,09,Youth,07/09/2025,10/03/2026,DISPOSED,184
001961,05,civil,29/03/2026,,Active,
002668,04,Criminal ,10/11/2025,21/02/2026,DISPOSED,103
003391,08,civil,08/10/2025,23/08/2026,DISPOSED,319
002929,04,Yth,29/05/2026,02/08/2026,disposed,65
005132,04,CRIMINAL,18/11/2025,,active,
001679,07, Civil,04/09/2024,19/03/2025,Disposed,196
002476,01,Criminal,16/10/2025,09/01/2026,DISPOSED,85
005021,12,Crim,19/03/2026,05/08/2026,DISPOSED,139
001059,10,family,21/10/2024,06/03/2025,disposed,136
003142,09,Crim,03/11/2024,30/03/2025,disposed,147
004492,09,Criminal,04/11/2025,25/01/2026,disposed,82
001646,02,Criminal ,29/08/2025,30/11/2025,DISPOSED,93
001482,10,Family Court,08/11/2024,27/12/2024,Disposed,49
001214,12,criminal,18/04/2026,03/06/2026,DISPOSED,46
001825,03,Criminal ,11/12/2025,27/01/2026,disposed,47
003106,12,criminal,12/12/2024,20/02/2025,DISPOSED,70
004604,02,criminal,08/03/2025,21/07/2025,disposed,135
001530,10,Criminal ,21/06/2026,,Active,
004597,10,Family,12/04/2025,29/07/2025,Disposed,108
004004,08,criminal,24/02/2026,,Active ,
001951,11,CIVIL,21/08/2025,11/03/2026,Disposed,202
002748,01,Yth,01/05/2026,11/08/2026,Disposed,102
001532,05, Civil,04/04/2025,15/07/2026,disposed,467
004355,11,civil,17/02/2026,,ACTIVE,
005082,06, Civil,06/07/2025,09/03/2026,DISPOSED,246
002093,07,CIVIL,05/10/2024,11/01/2025,disposed,98
004917,11,FAMILY,10/09/2025,13/07/2026,disposed,306
004157,08,Fam,08/08/2024,24/02/2026,disposed,565
004145,09,CIVIL,19/02/2026,17/05/2026,DISPOSED,87
002269,14,FAMILY,16/11/2025,,Active,
003602,08,YOUTH,29/05/2025,17/10/2025,Disposed,-
003563,01,Criminal,26/04/2026,16/07/2026,disposed,81
001203,10,Family ,20/09/2024,06/03/2025,disposed,167
002002,03,Crim,03/02/2025,19/05/2025,Disposed,105
001800,05,CIVIL,02/06/2026,,Active ,
002443,01, Family,13/09/2024,07/07/2025,DISPOSED,267
002732,09, Civil,26/08/2025,21/01/2026,DISPOSED,148
001719,07, Civil,11/04/2025,11/09/2025,disposed,153
003340,07,youth,15/02/2026,17/04/2026,disposed,61
001319,12,YOUTH,09/10/2025,11/01/2026,disposed,94
001852,10,YOUTH,04/03/2026,25/04/2026,DISPOSED,52
001953,11,Criminal ,22/07/2024,12/11/2024,DISPOSED,113
002572,06,criminal,16/05/2025,03/09/2025,disposed,110
003515,02,Criminal ,14/09/2025,28/10/2025,Disposed,44
001276,02,civil,29/10/2024,18/02/2025,DISPOSED,112
001092,09,CRIMINAL,16/04/2026,30/07/2026,DISPOSED,105
001648,10,Family ,12/07/2025,17/04/2026,DISPOSED,279
002008,11,Civil,01/03/2026,,active,
002340,01,Crim,21/03/2026,26/06/2026,disposed,97 
003844,07,FAMILY,12/04/2026,,Active,
004780,01,Criminal,03/09/2024,01/10/2024,Disposed,28
001877,12,CRIMINAL,20/08/2024,16/01/2025,disposed,149
003034,08,Fam,08/07/2024,20/10/2024,DISPOSED,104
004370,01,Criminal ,26/04/2025,17/12/2025,disposed,235
003279,03,Civil,27/03/2026,,Active,
004338,09,civil,14/02/2026,23/06/2026,DISPOSED,129
002047,01,civil,07/03/2025,05/05/2025,Disposed,59
004781,07,CIVIL,22/10/2025,17/03/2026,Disposed,146
002616,02,YOUTH,17/09/2024,04/02/2025,Disposed,140
003854,02,Civil,10/09/2025,30/12/2025,DISPOSED,111
003451,03,civil,25/01/2026,07/05/2026,disposed,102
002924,10,Family,25/02/2026,,Active ,
004615,07,civil,08/02/2025,12/02/2026,DISPOSED,369
002897,06,civil,09/04/2026,27/06/2026,disposed,79
002891,04, Civil,23/10/2025,23/12/2025,DISPOSED,61
003490,11,civil,07/05/2026,,Active ,
004822,07, Civil,07/05/2025,05/08/2025,DISPOSED,90
002331,05, Civil,03/07/2024,13/10/2024,disposed,102
003909,04,criminal,05/09/2024,21/03/2025,disposed,197
004706,05,youth,21/03/2025,14/06/2025,disposed,85
003825,11,YOUTH,14/08/2024,11/10/2024,disposed,58
003457,04,Criminal ,07/10/2024,11/01/2025,Disposed,96
002854,07,Criminal ,19/06/2026,,Active,
005128,04,Civil,27/07/2025,28/10/2025,disposed,93
002790,02, Civil,01/04/2025,03/09/2025,disposed,155
004598,01,Family Court,28/06/2026,,active,
004210,06,Civil,11/03/2025,12/05/2025,Disposed,62
001097,09,family,12/01/2025,22/10/2025,Disposed,283
004016,05, Civil,20/04/2025,,Active ,
003882,04,Youth ,06/02/2026,21/03/2026,Disposed,43
001032,03,family,17/02/2026,16/07/2026,Disposed,149
001873,05,CIVIL,02/03/2026,,Active ,
005110,07,civil,01/10/2024,09/01/2025,DISPOSED,100
002163,07,criminal,06/02/2026,03/05/2026,DISPOSED,86
002206,08,Crim,13/03/2025,14/09/2025,disposed,185
002562,08,family,10/04/2025,21/09/2025,disposed,164
004875,02,Criminal ,17/02/2025,17/04/2025,disposed,-
002947,04,youth,05/07/2024,,Active ,
002828,07,Youth,06/09/2024,22/10/2024,Disposed,46
002580,01,Civil,09/09/2024,13/12/2024,DISPOSED,95
004404,12,criminal,10/03/2025,07/06/2025,Disposed,89
002249,06,criminal,23/12/2025,,Active ,
002667,11,CRIMINAL,07/04/2026,03/07/2026,disposed,87
001022,11,CIVIL,22/03/2026,07/06/2026,Disposed,77
002429,02,CRIMINAL,03/09/2024,08/03/2025,disposed,186
001690,11,Fam,25/10/2025,05/05/2026,DISPOSED,192
002704,08,Family Court,15/02/2026,,active,
002389,07,Criminal ,28/10/2024,18/02/2025,Disposed,113
005189,03,civil,04/01/2025,07/07/2025,DISPOSED,184
001106,09,Civil,18/08/2024,14/04/2025,DISPOSED,239
005103,07,YOUTH,30/09/2024,20/10/2024,disposed,20
003411,10,Criminal,26/09/2025,09/12/2025,disposed,74
002899,07,Criminal ,21/10/2025,25/02/2026,disposed,127
004132,09,YOUTH,28/09/2025,23/12/2025,DISPOSED,86
003286,07,Family ,02/10/2024,25/02/2025,DISPOSED,146
003373,05, Civil,17/07/2025,03/11/2025,DISPOSED,109
001879,06,Youth ,17/12/2025,,ACTIVE,
003374,10,Fam,20/09/2025,28/05/2026,disposed,250
003808,02,Criminal ,02/11/2024,28/01/2025,DISPOSED,87
004168,04,Criminal,12/08/2025,06/03/2026,DISPOSED,206
002879,05,CRIMINAL,13/03/2026,20/07/2026,Disposed,129
004025,05,CRIMINAL,25/10/2025,05/02/2026,disposed,103
004827,10,criminal,29/09/2024,26/10/2024,Disposed,27
005191,11,Family,10/07/2025,12/01/2026,DISPOSED,186
001742,04, Family,01/07/2025,30/01/2026,Disposed,213
003622,09,Criminal ,06/02/2025,15/07/2025,disposed,159
003930,06, Civil,17/11/2025,14/05/2026,DISPOSED,178
004343,08, Family,04/04/2025,08/11/2025,DISPOSED,218
002647,11,Civil,04/01/2026,03/06/2026,disposed,150
003680,08,CRIMINAL,25/03/2026,,Active ,
001599,08, Civil,27/07/2024,29/09/2024,disposed,64
004055,02,family,03/05/2026,,Active ,
003195,06,Family,12/02/2026,,Active,
002419,06, Civil,25/05/2026,,Active,
003582,01,family,17/09/2024,09/11/2024,DISPOSED,53
003383,04,Criminal ,15/02/2026,17/08/2026,disposed,183
002804,11, Civil,30/05/2025,18/11/2025,disposed,172
001767,12, Family,15/09/2025,14/05/2026,DISPOSED,241
002794,04,family,25/05/2026,,active,
004576,03,Family ,23/10/2024,12/01/2026,Disposed,-
001246,10,Criminal ,05/04/2025,02/08/2025,Disposed,119
004965,03,Fam,29/03/2026,31/08/2026,Disposed,155
005102,07,Youth ,23/02/2025,03/04/2025,Disposed,39
003107,02,Criminal,27/07/2025,22/02/2026,DISPOSED,  210  
004015,05,CIVIL,07/03/2026,,Active ,
004100,04,Yth,16/11/2025,14/02/2026,Disposed,90
004529,12,Family,15/02/2025,14/05/2025,DISPOSED,88
004442,02,civil,17/04/2025,04/07/2025,Disposed,78
004258,07,criminal,30/04/2025,29/09/2025,Disposed,152
001558,07,CRIMINAL,03/08/2024,03/11/2024,disposed,92
004954,12,Family Court,17/01/2025,11/07/2025,Disposed,175
005097,06,CIVIL,23/07/2024,03/03/2025,disposed,223
004613,09,civil,07/10/2024,14/04/2025,Disposed,189
004566,08,FAMILY,02/06/2025,16/04/2026,DISPOSED,318
004490,07,Fam,07/04/2026,,Active,
001859,01,Crim,28/07/2024,02/12/2024,DISPOSED,127
003013,07, Family,12/02/2026,23/05/2026,disposed,100
004477,04,Criminal,06/12/2024,,Active ,
002602,10,civil,18/01/2026,,ACTIVE,
003343,02,Family,26/10/2024,12/10/2025,DISPOSED,351
004148,02,Fam,14/09/2024,23/02/2025,DISPOSED,162
003715,07,Family Court,18/08/2024,23/01/2025,DISPOSED,158
001802,02,Family ,22/07/2024,25/10/2024,DISPOSED,95
001432,12,criminal,25/09/2025,20/01/2026,DISPOSED,117
003698,01,Family,06/01/2025,,ACTIVE,
004261,08,Fam,05/05/2026,,active,
001485,12,Family ,11/07/2024,18/09/2024,Disposed,69
002254,08,youth,27/02/2025,26/04/2025,disposed,58
001133,07,CIVIL,10/12/2024,21/08/2025,DISPOSED,254
002464,01,CRIMINAL,19/07/2025,22/10/2025,disposed,95
003137,07,Civil,20/10/2025,16/02/2026,DISPOSED,119
001374,12,Youth,07/02/2026,19/03/2026,disposed,40
001125,04,criminal,03/07/2025,,Active,
003487,12,Criminal ,04/10/2024,26/11/2024,disposed,N/A
002573,12,CRIMINAL,08/02/2026,19/08/2026,Disposed,192
001470,09,YOUTH,20/06/2026,,ACTIVE,
002349,08, Civil,13/06/2025,31/05/2026,disposed,352
004111,02, Civil,30/07/2025,22/02/2026,DISPOSED,207
002841,11,Family,22/04/2026,,ACTIVE,
001875,04,Fam,12/06/2026,,active,
002154,06,civil,03/04/2025,28/08/2025,DISPOSED,147
003863,01,Family,15/07/2024,30/07/2025,DISPOSED,380
002912,06,Youth ,06/09/2024,,active,
003851,01,Crim,13/05/2025,04/12/2025,DISPOSED,205
005131,08,Criminal ,13/04/2026,,Active ,
003541,12,Family,21/05/2025,16/03/2026,DISPOSED,299
001393,08,criminal,07/04/2025,18/06/2026,DISPOSED,437
003386,11, Civil,21/11/2024,13/05/2025,disposed,173
002524,11,Criminal,06/07/2024,11/09/2024,DISPOSED,67
002388,01,CIVIL,06/05/2026,,ACTIVE,
002895,06,civil,12/10/2024,10/02/2025,disposed,121
003741,02,CRIMINAL,30/08/2024,01/02/2025,Disposed,155
004607,04,Criminal ,22/04/2026,01/09/2026,Disposed,132
002960,05,CRIMINAL,26/06/2026,,Active ,
001181,04, Civil,23/07/2024,03/02/2025,Disposed,195
001080,07, Family,11/08/2025,26/05/2026,Disposed,288
004563,08,Youth,06/08/2025,04/04/2026,disposed,241
004239,08,Criminal ,01/05/2026,,Active,
003618,12,Youth,14/04/2026,14/08/2026,Disposed,122
003114,12,youth,11/05/2026,,active,
004178,09,Family ,09/11/2024,21/02/2025,DISPOSED,104
001680,02,Criminal,13/05/2025,26/06/2025,DISPOSED,44
004759,04,CIVIL,02/11/2024,,active,
004815,08, Family,12/02/2025,05/08/2025,DISPOSED,174
003232,09,Fam,27/12/2025,20/05/2026,Disposed,144
002605,06,youth,03/03/2026,09/07/2026,Disposed,128
001863,07,CRIMINAL,23/09/2024,,active,
002999,10,CRIMINAL,28/09/2024,10/06/2025,disposed,255
003781,01,family,20/10/2024,07/06/2026,Disposed,595
005044,07,civil,19/02/2025,08/10/2025,disposed,231 
001300,03,civil,03/10/2025,,Active,
002762,07,Family ,13/12/2025,,ACTIVE,
002303,06,youth,13/10/2025,18/12/2025,Disposed,66
002536,02,CRIMINAL,23/07/2025,21/11/2025,disposed,121
004825,03,Yth,12/05/2025,27/08/2025,Disposed,107
002182,09,Civil,03/11/2025,,active,
001017,06,family,09/02/2025,11/07/2025,Disposed,152
004872,10,criminal,22/09/2024,05/12/2024,Disposed,74
002765,12,Civil,18/03/2026,30/07/2026,disposed,134
003765,07,CRIMINAL,10/06/2026,,Active ,
001918,06,civil,13/11/2025,21/01/2026,DISPOSED,69
003584,06,Civil,13/03/2026,,active,
001021,07,Criminal,25/11/2025,18/08/2026,Disposed,266
002720,06,Crim,15/10/2024,15/05/2025,DISPOSED,212
002740,02,family,23/05/2025,07/08/2025,disposed,46
001275,08,CRIMINAL,11/11/2025,13/03/2026,DISPOSED,122
003726,02,Family ,17/07/2024,14/10/2024,Disposed,89
001102,11,Civil,05/12/2024,07/02/2025,DISPOSED,64
